gene	log2fc	pval
AL138916.1	-0.04551934287228365	0.6973069536938737
AL138916.2	-0.8197827239003717	8.450980503815883e-15
AL138918.1	0.05393216746157922	0.3745504327521963
AL138919.1	0.0	
AL138921.1	0.1992819289878116	0.009511330809367322
AL138921.2	-0.45390037095919356	5.281506652101736e-05
AL138927.1	0.651335453100159	4.897463162780064e-08
AL138930.1	0.2589454160042397	0.10285955112872262
AL138954.1	0.0	
AL138955.1	-0.015990990990990106	0.7915019118809503
AL138957.1	0.01891891891891892	0.18511292038197477
AL138960.1	-0.1610678325384205	0.3042298694137068
AL138960.2	0.0	
AL138962.1	0.1963063063063062	0.08531703371182708
AL138963.1	-0.3228431372549023	0.001602997146557773
AL138963.2	0.284334923158454	0.10191553242146673
AL138963.3	-0.07759671436142046	0.48686291163881584
AL138963.4	-0.7901589825119242	4.707003803448751e-19
AL138966.1	0.029303126656067838	0.20018866017551867
AL138966.2	0.3059618441971379	0.012358556461945745
AL138976.1	0.3977980922098569	1.1315390083923866e-05
AL138976.2	0.20074191838897804	0.09439961287055364
AL138995.1	-0.40610492845786994	0.002991499330785558
AL138997.1	0.0	
AL138999.1	-1.222138314785374	2.4342591912840068e-30
AL138999.2	-1.3645892951775282	5.024047328528458e-44
AL139002.1	-0.39337572866984605	1.7740840769259608e-10
AL139003.2	0.0	
AL139005.1	-0.953608903020668	1.5833674541688369e-12
AL139008.1	0.2934499205087441	0.0299293465025761
AL139008.2	-0.01543720190779016	0.7676378280817289
AL139010.1	0.6193640699523052	4.183438055532767e-08
AL139011.1	0.11312400635930064	0.17343285699925517
AL139011.2	-0.15996290408054925	0.3066066958942962
AL139020.1	-0.10683889772125132	0.25028796616182825
AL139021.1	0.20497085320614739	0.03620771521537049
AL139021.2	0.05495230524642289	0.22356507549265794
AL139021.3	-0.1969501854795972	0.07311371873827412
AL139022.1	0.2733942766295714	9.368486828430275e-05
AL139022.2	0.6518097509273972	2.245669398592508e-09
AL139023.1	0.35339162692103887	0.00039481222755800453
AL139035.1	0.12896396396396398	0.00484125363132232
AL139035.2	0.014909909909909869	0.8504808507765749
AL139038.1	0.05468468468468469	0.06022694795786802
AL139039.1	0.4855378908320083	4.820019968187293e-06
AL139039.2	-0.2765023847376784	0.008548864448834143
AL139039.3	0.8512480127186008	1.4180796784751635e-08
AL139041.1	-0.8578749337572864	9.233972750849248e-11
AL139042.1	0.2820190779014302	1.4735976958453967e-06
AL139081.1	-0.26990990990990993	0.02171177303391669
AL139081.2	0.005214626391096981	0.84368670820043
AL139082.1	-1.0921277159512464	1.5815103785053703e-16
AL139082.2	-0.32281664016958045	0.08503768496654107
AL139089.1	0.3824642289348166	0.00015055159151579177
AL139090.1	-0.14567832538420777	0.23680891131061987
AL139093.1	-0.525484896661367	2.6158729241629566e-21
AL139094.1	0.21731054583995846	0.04549687964296703
AL139095.1	0.1270031796502385	0.03669371358091279
AL139095.2	0.5546343402225754	8.741668097214317e-06
AL139095.3	0.6310227874933758	8.174797227896044e-05
AL139095.4	0.7692342342342338	9.842090606485797e-12
AL139095.5	0.1559830418653949	0.1503196962709789
AL139098.1	0.0	
AL139098.2	0.010227874933757285	0.5507383225863679
AL139098.3	0.01072072072072072	0.338948686599825
AL139099.1	0.022072072072072072	0.19076110048657124
AL139099.2	0.23523052464228933	0.41289423924029234
AL139099.3	0.3173317435082139	0.005315653385771579
AL139099.4	0.012437731849496564	0.7876845622328537
AL139100.1	-0.011001589825119238	0.473336684150092
AL139100.2	0.26770005299417077	0.028983525180729237
AL139106.1	-0.008850026497086994	0.8656518646251417
AL139109.1	0.026396396396396397	0.09632343717018932
AL139113.1	0.04990726020137784	0.3885965233314636
AL139118.1	-1.2786671966083725	1.0362001728493678e-21
AL139120.1	-0.1462321144674088	0.1191565138248825
AL139123.1	0.3253285638579748	0.004902087385431591
AL139124.1	-0.6981955484896656	3.978910615008948e-10
AL139125.1	0.8393799682034984	1.8783105456752303e-07
AL139128.1	0.5321277159512459	1.8417434645547832e-09
AL139128.2	0.02748542660307366	0.2021506992826815
AL139130.1	0.2781346051934275	0.008029880117321532
AL139132.1	0.3231875993640694	0.0040880033309749755
AL139135.1	0.0	
AL139135.2	0.0	
AL139142.1	-1.1094780074191841	3.654656967654445e-09
AL139142.2	-1.1832034976152626	6.848741092630748e-08
AL139147.1	-0.12025172231054526	7.991713631912743e-05
AL139148.1	0.034854266030736616	0.4853659023401557
AL139156.1	-0.4716984631690524	1.0983353490559638e-05
AL139156.2	-0.46953100158982464	3.569406735113581e-05
AL139156.3	-0.24661102278749336	0.05703144686024523
AL139158.1	-0.04462639109697933	0.3498819367364227
AL139161.1	0.47643614202437723	0.0023882622703607892
AL139174.1	0.04023317435082241	0.7707298063646282
AL139184.1	0.8422708002119768	1.6248749331485303e-12
AL139188.1	0.06745892951775308	0.19002243166171429
AL139193.1	-0.5338420773714887	9.274770118313668e-06
AL139193.2	-0.4873820879703237	6.347750144787273e-09
AL139220.1	-0.1900715421303658	0.1278447816171804
AL139220.2	-0.42602278749337597	4.4105947779328146e-17
AL139230.1	-0.5969395866454685	3.0393066028066005e-06
AL139231.1	0.21204292527821939	0.022252924785982446
AL139232.1	-0.055113937466878704	0.5108731186176031
AL139234.1	0.22460254372018973	0.06715009176733229
AL139237.1	0.008129305776364594	0.7606250825795509
AL139240.1	-0.35913354531001584	0.00022305241122870756
AL139241.1	-0.5434207737148915	1.2630984074019327e-06
AL139243.1	-0.4633810280869102	9.670060194706684e-06
AL139246.1	0.24798357180710134	0.019864760998533817
AL139246.2	-0.30852411234764165	0.010920799528252185
AL139246.3	-0.11735824059353428	0.3355853961813326
AL139246.4	0.2263354531001588	0.08293425425270723
AL139246.5	0.04935082140964564	0.5796913767508014
AL139247.1	0.0	
AL139254.1	-0.002154213036565979	0.8629727987353804
AL139254.2	-0.1072284048754637	0.19443120380011528
AL139254.3	-0.023076311605723432	0.7017767833150446
AL139260.1	-0.1435771065182836	0.10112503026246826
AL139260.2	0.21474032856385872	0.13753772520136662
AL139260.3	1.1191414944356117	8.389047862795438e-08
AL139274.1	0.5145389507154219	6.092728415722783e-13
AL139274.2	-0.4750927397986233	1.6958093754181474e-11
AL139275.1	0.05325914149443561	0.372070572685803
AL139275.2	0.04702702702702703	0.06017483688849422
AL139276.1	-0.4061128775834658	3.1559513351061665e-05
AL139280.1	-0.2792951775304717	0.0033792855509536604
AL139280.2	0.2784684684684685	0.00017685270885562843
AL139281.1	-2.1717329093799678	1.2021762606692102e-49
AL139281.2	0.0	
AL139286.1	0.0	
AL139286.2	0.3940779014308431	2.9746707971252302e-08
AL139287.1	0.2589003709591955	0.00047608040470714473
AL139288.1	0.22694488606253327	0.05210412114029137
AL139288.2	0.19146528881823066	0.05297295304286908
AL139289.1	0.12571277159512473	0.29944560134454784
AL139289.2	0.11987811340752508	0.3512379196469672
AL139294.1	0.17502649708532036	0.2026687112392067
AL139300.1	2.0070588235294125	5.551122029300484e-07
AL139300.2	-0.4978696343402227	5.640740735991994e-06
AL139316.1	0.3026894541600411	0.0021532811017210356
AL139317.1	0.025103338632750397	0.2305874881268023
AL139317.2	0.012159512453630103	0.7558224360430406
AL139317.3	-1.0386301006889238	0.0002719187111914099
AL139317.4	-1.0514414414414421	2.4508713063488483e-32
AL139317.5	-0.4785506094329621	6.556526995678751e-14
AL139320.1	0.05522522522522523	0.017688996860489935
AL139327.1	0.12827768945416063	0.10899674627096181
AL139327.2	0.0	
AL139327.3	0.0	
AL139330.1	0.2672708002119769	0.00790637881075474
AL139339.1	-0.9806624271330158	2.928910520245416e-14
AL139339.2	-0.5928166401695814	1.1513912023763365e-11
AL139340.1	-0.15889772125066215	0.2522237919083774
AL139344.1	0.0	
AL139348.1	0.07567567567567568	0.1756092848840618
AL139349.1	-0.33555113937466796	0.00014388944342677047
AL139350.1	0.03131690514043456	0.4007801534447887
AL139351.1	0.21968203497615268	8.700797598861138e-05
AL139351.2	0.5089957604663489	2.21204119321296e-06
AL139351.3	-0.07250397456279867	0.04607256207954594
AL139352.1	-0.5822443031266558	0.0006362963528477712
AL139353.1	-0.23701112877583475	0.11519471009999982
AL139353.2	0.6259273979862225	3.5416106002630537e-09
AL139353.3	-0.0728563857975617	0.48223215215638354
AL139354.1	0.1471595124536298	0.24546776677059365
AL139379.1	1.295620031796503	2.110070822902948e-10
AL139381.1	0.03954425013248544	0.5815735071836163
AL139383.1	-1.3568150503444638	1.922911142703985e-22
AL139384.1	0.18363010068892294	0.011735241847269828
AL139384.2	0.002321144674085396	0.9676780373920782
AL139385.1	0.2695733969263383	2.3135065738819802e-06
AL139390.1	0.2891255961844199	0.02114088848126024
AL139393.1	-0.07950980392156737	0.17620600739122472
AL139393.2	0.18082935877053502	0.13607240595054176
AL139393.3	0.048325384207738686	0.5807905061416716
AL139395.1	0.08637519872813991	0.03814144687336471
AL139396.1	-0.29627450980392145	0.014974394019397699
AL139397.1	0.2141123476417599	0.0044709076834220885
AL139397.2	0.6620323264440908	6.298870478827934e-07
AL139398.1	0.3978245892951777	0.0023515292690929153
AL139400.1	-0.5812215156332794	5.374913218490863e-08
AL139404.1	0.1708956014838361	0.12534058968683057
AL139405.1	0.09285903550609431	0.0581842060661285
AL139405.2	0.011303656597772438	0.7502768373388948
AL139406.1	0.0	
AL139407.1	-0.38773449920508707	4.298919055759866e-13
AL139412.1	0.058868574456809736	0.29062012539626203
AL139413.1	0.040360360360360364	0.12940182666124878
AL139415.1	0.16341547429782727	0.002449800811192097
AL139415.2	0.0	
AL139418.1	0.013603603603603603	0.338948686599825
AL139420.1	2.4231372549019614	9.017719292968203e-31
AL139420.2	0.8351430842607314	1.4402048667982433e-10
AL139421.1	0.14792262851086369	0.12339804106962338
AL139423.1	-1.166253312135666	6.232151814564868e-28
AL139423.2	0.007890832008476067	0.9081639693658883
AL139424.1	0.6994409114997349	1.072658732213949e-06
AL139424.2	-0.5303179650238468	6.124026702919638e-10
AL139424.3	-0.3640381558028629	3.131236546274663e-14
AL139785.1	-0.017766295707472166	0.7152968911135456
AL139801.1	-0.09422098569157455	0.29437913117762665
AL139805.1	0.17380763116057363	0.1482051787181283
AL139806.1	0.0011950185479597253	0.9439844266671238
AL139807.1	-0.6703577106518286	3.233498361467252e-08
AL139811.1	0.11289878113407603	0.0684992824413433
AL139811.2	0.0016534181240063575	0.9235203947291188
AL139811.3	0.0	
AL139812.1	0.0	
AL139815.1	-0.6912877583465811	0.00039947755178426495
AL139819.1	-0.3971568627450979	0.000491750141910645
AL139823.1	-0.010784313725490198	0.2979554779188762
AL139824.1	0.024440911499735027	0.24345630603464846
AL139824.2	-0.007988871224165337	0.7256097129635439
AL157359.1	0.04099099099099099	0.13402089853243174
AL157359.2	0.029369369369369368	0.09760495986531587
AL157359.3	0.0	
AL157366.1	0.34858770535241124	0.0003241987011266319
AL157369.1	-0.0777291997880245	0.3886265855092515
AL157371.1	0.03146263910969793	0.4453294728728325
AL157371.2	0.18059618441971378	0.032646789074422124
AL157373.1	0.023696343402225747	0.2565061485035881
AL157373.2	0.7630259671436144	1.5363009965133515e-06
AL157378.1	0.014684684684684684	0.33894868659982474
AL157384.1	0.15106253312135642	0.0492699954743983
AL157385.1	0.07415474297827239	0.07522782293876012
AL157385.2	0.09729199788023335	0.46368494082462713
AL157387.1	0.036420243773184945	0.5387401511160459
AL157387.2	0.0	
AL157388.1	-0.4703709591944891	6.773042607944934e-05
AL157392.1	-0.6957445680975091	2.1290205372018472e-08
AL157392.2	-0.659740328563858	2.4735700033912513e-08
AL157392.3	-0.20441971383147717	7.330023650938495e-05
AL157392.4	-0.702933227344992	5.0315617824386415e-08
AL157392.5	-0.09438526762056121	0.19932748065977166
AL157394.1	0.1979279279279279	0.03078805866826319
AL157394.2	-0.34326974032856383	0.002364222482772692
AL157394.3	-0.8533174350821424	4.47685028864329e-17
AL157395.1	0.08361950185479583	0.5179589940750892
AL157396.1	-0.007848436671966219	0.9511098138513092
AL157398.1	-0.5198436671966086	1.985619309657982e-05
AL157400.1	-0.007946475887652363	0.8726669048881414
AL157400.2	0.9833174350821406	6.816969036978637e-12
AL157400.3	0.24093534711181785	0.009383522632110938
AL157400.4	0.4115633280339166	0.002863557479704593
AL157400.5	1.1639374668786433	1.1116950075424502e-07
AL157402.1	0.21751192368839425	0.0001604900305457255
AL157402.2	-0.8254583995760458	3.9809717499158203e-14
AL157407.1	-0.061242713301536744	0.6276435392795104
AL157413.1	0.6667594064652886	1.104011385936339e-06
AL157414.1	0.06211711711711665	0.40398729733888367
AL157414.2	0.0	
AL157414.3	-0.21510333863275038	0.017010154364991648
AL157414.4	0.05597774244833069	0.12469185861171134
AL157687.1	-0.2183598304186539	0.009623920898456869
AL157688.1	-0.06078431372549019	0.009748990530771977
AL157698.1	-0.022329093799682027	0.38185567253454183
AL157700.1	-0.9359591944886057	8.879876135305244e-11
AL157702.1	-0.14590090090090085	0.1068521318049869
AL157702.2	0.3113884472708002	0.01977737259068695
AL157703.1	-0.0145468998410175	0.5981447183880266
AL157709.1	0.07192103868574456	0.044728992533683946
AL157712.1	-0.1253656597774251	0.027314042670869072
AL157714.1	1.5186671966083727	1.9824499022093382e-11
AL157756.1	-0.11055378908320046	0.30108601649015926
AL157762.1	0.2037307896131435	0.04711571871039656
AL157769.1	0.19403815580286166	0.07435007283347209
AL157770.1	-1.122980922098569	4.466583714837151e-16
AL157777.1	0.04830418653948066	0.06816414810125729
AL157777.2	0.0	
AL157778.1	0.8068441971383145	3.538953525799837e-08
AL157786.1	0.18033386327503997	0.11361381366129772
AL157789.1	0.017387387387387387	0.17491924953391982
AL157791.1	-0.5520031796502378	8.68053407281305e-08
AL157791.2	-0.18902225755166846	0.07027843182263895
AL157813.1	-0.0252967673555915	0.7545880021608727
AL157813.2	-0.051968733439321735	0.6530679808829006
AL157815.1	-1.8415394806571266	5.995246050540336e-27
AL157817.1	0.008918918918918918	0.338948686599825
AL157823.1	0.0	
AL157823.2	-0.013354531001589676	0.9219053778561497
AL157827.1	0.015423953365129833	0.6088930426038287
AL157827.2	0.4213778484366726	7.685372768036753e-08
AL157829.1	0.6881001589825115	7.840434328523004e-07
AL157831.1	-0.06285638579756227	0.029506163453906317
AL157831.2	-0.5657631160572336	9.003853736756174e-10
AL157831.3	-0.5732008479067303	2.7263045285179187e-06
AL157832.1	-0.02245363010068896	0.8289157518257899
AL157832.2	-0.21418124006359296	0.005938813395669032
AL157834.1	-0.08890567037625541	0.007477645563803998
AL157834.2	-1.7982538420773704	6.07710787643821e-23
AL157834.3	-0.1115871754107048	0.0018320935813383966
AL157834.4	-0.7303577106518284	2.012655455186542e-09
AL157838.1	1.068979862215154	7.085483357017931e-31
AL157838.2	-0.030797562268150502	0.12739643883729446
AL157858.2	0.030360360360360363	0.10560102921087712
AL157871.1	0.0628166401695811	0.5859794938989795
AL157871.2	-0.9441282458929519	3.1955767214407288e-12
AL157871.3	-0.8587678855325911	3.909700590790747e-09
AL157871.4	-0.7416269210386863	4.437657668005788e-09
AL157871.5	0.29593269740328587	9.67018185687929e-05
AL157871.6	0.0005749867514570628	0.9961302935887643
AL157882.1	-0.0028404875463699034	0.9371097638149511
AL157884.1	0.18774244833068363	0.0013528676127524861
AL157884.2	0.31549019607843143	0.006393597529808947
AL157884.3	0.2204266030736619	0.006778631503712684
AL157884.4	0.0	
AL157886.1	0.49639639639639643	0.000465673324656122
AL157888.1	0.9685347111817708	4.975315677235519e-12
AL157893.1	-0.7169925808161102	1.2228520672003377e-10
AL157893.2	-0.44382882882883123	2.9396467573745845e-19
AL157895.1	0.09707472178060414	0.04393451287791544
AL157895.2	-0.7260996290408048	9.066051501272424e-14
AL157896.1	-0.127803391626921	0.13562834011686256
AL157899.1	-1.0702199258081606	5.788331983267595e-16
AL157902.1	-0.1291123476417595	0.20663961324381097
AL157902.2	-0.11735559088500302	0.013926152389851561
AL157904.1	0.01099099099099099	0.8545476293165438
AL157911.1	0.037692103868574356	0.6668570700715342
AL157912.1	-0.6356491785903553	1.822481565499399e-08
AL157931.1	0.012474827768945419	0.6546338426509648
AL157931.2	0.17538155802861688	0.22863192468908342
AL157932.1	-0.6391096979332274	8.960206352965669e-08
AL157935.1	-0.06936936936936935	0.199978945496425
AL157935.2	-0.3291176470588235	0.006708918537865606
AL157935.3	-1.1561658717541068	2.884537521264797e-38
AL157936.1	0.3364811870694213	0.001616470865323854
AL157937.1	0.27980922098569155	0.0005480678352626969
AL157938.1	-0.30525172231054587	0.0022767920610316217
AL157938.2	0.10839692633810216	0.16311722325774003
AL157938.3	0.0837519872814001	0.17542533832780968
AL157938.4	-0.07619501854795972	0.1364933284325037
AL157944.1	0.029986751457339644	0.7842179061136684
AL157955.1	-0.06539215686274509	0.02111922133717022
AL157996.1	-1.4178802331743503	2.4135495940021897e-20
AL157996.2	-0.6173370429252785	5.552538490963402e-09
AL157997.1	0.00963963963963964	0.3389486865998246
AL157997.2	-0.10248277689454177	0.0011538533268081756
AL158011.1	0.0090990990990991	0.33894868659982497
AL158011.2	0.8520084790673028	7.640216876964417e-18
AL158013.1	0.11429782723900372	0.18963343572814062
AL158032.2	0.0	
AL158032.3	0.03916004239533649	0.657215053350579
AL158038.1	0.000869104398516167	0.9780344404268813
AL158040.1	0.017305246422893484	0.35996217293714483
AL158040.2	0.0	
AL158042.1	-0.7549735029146794	2.1210893467769382e-12
AL158047.1	0.029613142554319027	0.22340051890903873
AL158048.1	0.028304186539480664	0.19774438576802625
AL158050.1	0.019801271860095386	0.5880810059848386
AL158050.2	-0.016764705882352942	0.2979554779188761
AL158053.1	0.1872972972972973	0.0005377096762518915
AL158055.1	-0.5332458929517774	5.140555387276238e-16
AL158058.1	0.02216216216216216	0.3389486865998247
AL158058.2	0.06400635930047695	0.5090936820385397
AL158062.1	-0.7505087440381559	3.9698895983611567e-14
AL158063.1	0.32409909909909906	0.022265402935063378
AL158064.1	-0.16729994700583006	6.680887605537799e-07
AL158065.1	0.03705352411234764	0.28413266227840267
AL158066.1	-0.4708452570217275	0.016858789393241855
AL158066.2	-0.3063990461049284	0.010069581375751474
AL158068.1	-0.0124668786433495	0.9138540423978762
AL158068.2	0.08044250132485431	0.4544724884640455
AL158069.1	-0.018794382617912025	0.5722804251065162
AL158069.2	-0.006051934287228405	0.4599835871799881
AL158070.1	-0.2510492845786967	0.025363881652782035
AL158070.2	0.1817541070482248	0.0931432227309011
AL158071.1	-0.6015235824059353	7.660622553916127e-08
AL158071.2	-0.2592395336512987	0.039315163702041744
AL158071.3	-0.2806730259671415	0.000916740077066909
AL158071.4	-0.8342660307366181	5.219245771737978e-13
AL158071.5	-0.3387546369899299	5.302014675142133e-12
AL158073.1	-0.5088924218335984	4.2245420510316685e-05
AL158077.1	0.016486486486486488	0.17623825282733077
AL158077.2	0.5905087440381557	4.5128245729698655e-08
AL158090.1	0.0	
AL158136.1	-1.0140116587175427	4.349634128498549e-23
AL158141.1	-0.026054583995760217	0.9059521813299231
AL158151.1	-0.018863275039746163	0.8584348471941374
AL158151.2	-0.04643614202437732	0.4029474218124088
AL158151.3	0.011891891891891892	0.338948686599825
AL158151.4	0.5657737148913622	4.608627531832891e-05
AL158152.1	-0.5805723370429254	5.949670286215834e-07
AL158154.2	0.0	
AL158154.3	0.1656385797562272	0.19316584478991025
AL158155.1	0.04504504504504504	0.12252714469647381
AL158156.1	0.39009273979862114	0.0006733035835568135
AL158157.1	0.014226285108637882	0.9092160838983401
AL158163.1	-0.6906147323794407	4.0343723944119985e-28
AL158163.2	-0.7098754636989932	1.8893536772596648e-21
AL158164.1	-0.08393481717011128	0.036294467493492744
AL158166.1	0.7276762056173838	2.551800860318089e-09
AL158166.2	0.17348966613672712	0.054812467311913755
AL158167.1	-0.3438182299947006	0.008924019817473974
AL158168.1	-1.2979597244303127	3.385128635201008e-18
AL158175.1	-0.14985426603073665	0.07099566595399535
AL158195.1	1.9243958664546916	8.496178273174989e-25
AL158196.1	-0.6550476947535775	1.0530348963698803e-08
AL158198.1	0.009448860625331207	0.8839446133603931
AL158198.2	0.05581081081081085	0.6442573177469474
AL158201.1	-0.26156067832538366	0.014532517794361394
AL158206.1	-0.046592474827769514	0.6121126758296696
AL158207.1	-0.29938261791202964	0.003080392616514995
AL158207.2	-0.15287228404875486	0.20621203836262647
AL158209.1	0.3679517753047163	0.00040157925051292323
AL158209.2	-0.01735294117647059	0.2979554779188762
AL158210.1	0.12938261791202965	0.040757001355454334
AL158211.1	-1.3584976152623203	1.1687800508526878e-22
AL158211.2	-0.07884737678855325	0.32107142330837
AL158211.3	-0.17059618441971391	0.14864098833514028
AL158211.4	-0.5341520932697403	0.0003672572679556667
AL158211.5	-1.3315500794912545	8.721786446488396e-36
AL158212.1	-0.006836248012718871	0.95545282909683
AL158212.2	-0.22365394806571204	0.12110696336878223
AL158212.3	-0.17941176470588083	2.631410577895117e-05
AL158212.4	-0.044311075781663156	0.5812891124477414
AL158212.5	-0.18937731849496675	0.002656456678974088
AL158214.1	0.0	
AL158214.2	0.6991971383147861	4.738168696530103e-19
AL158216.1	-0.04685744568097505	0.6544963519570666
AL158800.1	0.05482511923688396	0.33154226336887094
AL158801.1	0.02263381028086897	0.7552922041591584
AL158801.2	0.2674509803921567	0.014480603078764098
AL158801.3	-0.14290673025967093	0.1860156339083761
AL158801.4	0.03524642289348171	0.2801638198549682
AL158801.5	0.011682564917856908	0.8886625899464183
AL158801.6	0.06316640169581345	0.2564810378184942
AL158817.1	-0.053513513513513467	0.5439739268972443
AL158819.1	0.4155272919978802	0.00045573319458898495
AL158823.1	0.07011393746687888	0.6384650747754779
AL158824.1	0.07188129305776364	0.03298812866594134
AL158824.2	0.012382087970323141	0.9113019865564017
AL158825.1	0.054247482776894534	0.08447657092986187
AL158825.2	0.8645866454689988	3.308766842663939e-11
AL158825.3	0.3347429782723901	0.0005156895520399869
AL158827.1	-0.089727080021198	0.6311372546893965
AL158828.1	-0.025847906730259662	0.7368016852602962
AL158829.1	0.13941706412294647	0.12932223571021562
AL158832.1	-0.4634631690514044	8.029308933921056e-05
AL158832.2	-0.23756226815050763	0.01515388057601784
AL158834.1	-0.4180498145204017	0.00016241806304403888
AL158834.2	-0.20594064652888378	0.017684923346152865
AL158835.1	0.8400609432962378	3.0207340008763475e-11
AL158835.2	0.5659167991520933	7.920754366527363e-06
AL158835.3	0.8653100158982516	4.026088370462317e-08
AL158837.1	-0.2888208797032326	5.386368139764185e-05
AL158847.1	-1.4261658717541073	4.640765986574861e-18
AL158850.1	-0.32820084790673043	0.08451298392262957
AL159152.1	-1.6672469528351872	1.6985193908775252e-26
AL159156.1	-0.742019077901431	5.370365231227631e-08
AL159158.1	0.22351881293057765	0.014379145225009264
AL159159.1	0.1132591414944355	0.3373606278288615
AL159163.1	0.7206677265500798	2.8140413140791156e-06
AL159166.1	-0.3767567567567571	0.041581283307044206
AL159169.1	0.013563857975622684	0.522348771807718
AL159169.2	0.3365156332803414	0.00016946577492846508
AL159169.3	0.4374536301006877	0.00011291185117710553
AL159174.1	-0.3556650768415479	0.0013467940018912566
AL159972.1	-0.4731160572337041	9.569241590954779e-06
AL159978.1	-1.1133465818759936	0.0007421401070463499
AL159987.1	0.053733439321674625	0.24899161713392953
AL159987.2	0.029099099099099104	0.10148508749670887
AL159990.1	-0.20623476417594067	2.9995740536185257e-05
AL159990.2	-0.20623476417594067	2.9995740536185257e-05
AL159996.1	-0.5693349231584526	6.352866260742803e-06
AL160000.1	0.4086857445680976	0.00020914446834999513
AL160004.1	-0.007647058823529412	0.29795547791887605
AL160004.2	0.008918918918918918	0.33894868659982497
AL160006.1	0.09952305246422988	0.04321136473346834
AL160008.1	0.0021383147853736295	0.9684840897401248
AL160035.1	0.02572072072072072	0.5907589660531758
AL160060.1	0.0	
AL160153.1	-0.11382087970323207	0.4296600163238575
AL160154.1	0.006102278749337574	0.8068308179212114
AL160159.1	1.2007286698463169	4.735710144104284e-12
AL160163.1	-0.016354001059883418	0.6352136885639272
AL160163.2	-0.6164096449390559	3.941855969191587e-08
AL160171.1	0.20076841547429813	0.12675589696985015
AL160175.1	0.22065447800741922	4.900792819234226e-05
AL160191.1	-0.288775834658189	3.864255531663319e-06
AL160191.2	-0.0913672496025437	0.04507409206837431
AL160191.3	-1.4584234234234226	2.279927607659118e-16
AL160236.1	-0.35692368839427646	0.008964189737608314
AL160236.2	0.08857710651828296	0.19113017426536646
AL160237.1	0.04344992050874403	0.08418793517187222
AL160237.2	-0.0005802861685214669	0.9774039968408241
AL160237.3	0.02063063063063063	0.1751100429582588
AL160254.1	-1.8639904610492846	7.092521679362018e-29
AL160262.1	0.008198198198198198	0.338948686599825
AL160269.1	-0.5201086380498161	1.9016257525030386e-32
AL160270.1	-0.9518706942236356	8.80337436611316e-14
AL160270.2	-0.6163831478537363	9.910935820249862e-11
AL160271.1	0.0	
AL160271.2	0.814721780604134	6.9536247204485434e-06
AL160272.1	-0.45243508214096195	8.031917440329021e-10
AL160272.2	-0.03490990990991083	0.7516195554240104
AL160274.1	-1.4011791202967672	1.9970171319325072e-23
AL160275.1	-0.1493640699523054	0.02123538631024666
AL160275.2	0.006875993640699463	0.9308577277664095
AL160275.3	0.011221515633280336	0.637197584999763
AL160279.1	-0.053335983041865404	0.07817536116670336
AL160281.1	-0.9425278219395858	1.0707035028045746e-16
AL160286.1	-0.33405670376258545	0.06489752337172547
AL160286.2	-0.1533227344992052	0.2171889836620113
AL160286.3	-0.44967938526762086	0.0036255133081446247
AL160287.1	-1.1514467408585056	7.217755453063938e-16
AL160290.1	-0.09871489136195011	0.23232568644146528
AL160290.2	-0.07466878643349234	0.1823210574467671
AL160291.1	0.9697986221515635	4.293338347533912e-07
AL160313.1	0.028232644409115	0.30149798635591807
AL160313.2	-0.9562824589295169	4.2076585780380586e-14
AL160313.3	0.16829358770535244	0.029080426475556934
AL160314.1	-0.3785214626391098	0.0005221584614489358
AL160314.2	-0.11117382087970151	0.28014719672073557
AL160314.3	0.06990726020137789	0.4033394114423494
AL160391.1	0.0024642289348171705	0.9100394842205961
AL160394.1	0.0	
AL160394.2	-0.1716931637519873	0.16916367370842872
AL160396.1	-0.10908585055643882	0.023855784480486076
AL160396.2	-0.5689692633810277	7.289023805182126e-06
AL160400.1	-0.39592739798622123	0.0006951587857631354
AL160403.1	0.11266295707472129	0.35803260750143295
AL160408.1	0.5440434552199257	0.00016017887737397216
AL160408.2	0.26674350821409654	1.929385246195631e-06
AL160408.3	0.6912215156332797	0.0017782502959057204
AL160408.4	0.1567117117117116	0.11219963741053285
AL160408.5	0.12801271860095387	0.13741683588963474
AL160408.6	0.009035506094329904	0.9585887838897765
AL160410.1	0.014504504504504506	0.3389486865998247
AL160411.1	0.0	
AL160411.2	-0.061618971913089564	0.13323405051942783
AL160412.1	0.5814096449390564	0.0007394157917500833
AL160413.1	0.017297297297297298	0.1751518651983283
AL161420.1	-1.0911658717541073	4.446776036121328e-17
AL161421.1	-0.26537095919448905	0.0004828479057872685
AL161423.1	0.009729729729729731	0.33894868659982474
AL161430.1	-0.392673555908849	5.885052819391629e-07
AL161431.1	-0.229735029146795	1.97509492878609e-05
AL161437.1	-0.9380869104398515	6.5455029041923626e-12
AL161443.1	-0.7958823529411765	1.948763434075896e-15
AL161447.1	-0.152970323264441	0.04746476205886583
AL161447.2	-0.6354372019077905	6.781388818648793e-08
AL161448.1	0.008396926338102809	0.6675488662374689
AL161449.1	0.25777159512453607	0.034459981091981465
AL161449.2	-0.4587095919448876	1.4758131240509188e-06
AL161452.1	0.4157869634340212	0.00021461250116992014
AL161454.1	0.05726285108638152	0.37935913314093545
AL161457.1	-2.288158452570217	8.275345505941976e-41
AL161457.2	-0.7337201907790156	4.691239518049148e-18
AL161613.1	0.0	
